frame,person_id,x,y,zone
63,6,800,267,Lobby
63,7,517,226,Entrance
63,8,1257,220,Lobby
63,10,488,107,Entrance
63,11,277,21,Entrance
63,12,750,126,Lobby
63,14,800,551,Exit
63,15,590,78,Entrance
63,16,545,74,Entrance
63,17,1126,65,Lobby
63,19,408,311,Entrance
63,20,631,239,Entrance
63,22,1156,94,Lobby
63,23,781,67,Lobby
63,28,682,182,Lobby
63,29,1102,66,Lobby
63,36,934,68,Lobby
63,38,246,370,Escalator
63,32,1170,360,Lobby
63,4,149,513,Escalator
63,40,1204,232,Lobby
63,34,404,235,Entrance
63,9,804,58,Lobby
63,33,1187,165,Lobby
63,94,709,647,Exit
63,95,906,37,Lobby
63,27,135,655,Escalator
63,100,616,57,Entrance
63,13,649,41,Lobby
63,135,176,19,Entrance
63,127,67,99,Entrance
63,105,288,378,Escalator
64,1,1087,548,Exit
64,2,1072,434,Exit
64,3,480,312,Entrance
64,5,737,472,Exit
64,6,801,266,Lobby
64,7,516,224,Entrance
64,8,1258,220,Lobby
64,10,488,105,Entrance
64,11,278,21,Entrance
64,12,751,125,Lobby
64,14,798,563,Exit
64,15,590,78,Entrance
64,16,545,74,Entrance
64,17,1127,65,Lobby
64,19,408,313,Entrance
64,20,631,242,Entrance
64,22,1156,96,Lobby
64,23,780,65,Lobby
64,28,682,183,Lobby
64,29,1104,67,Lobby
64,36,934,67,Lobby
64,38,246,370,Escalator
64,32,1169,358,Lobby
64,4,149,516,Escalator
64,40,1205,236,Lobby
64,34,404,237,Entrance
64,9,803,57,Lobby
64,33,1188,166,Lobby
64,94,707,641,Exit
64,95,905,37,Lobby
64,27,135,655,Escalator
64,100,616,58,Entrance
64,13,650,40,Lobby
64,135,176,19,Entrance
64,127,68,99,Entrance
64,105,289,377,Escalator
65,1,1090,549,Exit
65,2,1074,438,Exit
65,3,480,308,Entrance
65,5,737,471,Exit
65,6,801,264,Lobby
65,7,515,222,Entrance
65,8,1258,217,Lobby
65,10,488,105,Entrance
65,11,280,21,Entrance
65,12,751,125,Lobby
65,14,796,567,Exit
65,15,590,78,Entrance
65,16,545,74,Entrance
65,17,1128,64,Lobby
65,19,408,315,Entrance
65,20,631,244,Entrance
65,22,1157,97,Lobby
65,23,780,64,Lobby
65,28,682,183,Lobby
65,29,1105,67,Lobby
65,36,934,67,Lobby
65,38,246,369,Escalator
65,32,1167,358,Lobby
65,4,148,519,Escalator
65,40,1206,238,Lobby
65,34,404,238,Entrance
65,9,803,57,Lobby
65,33,1188,167,Lobby
65,94,706,638,Exit
65,95,905,37,Lobby
65,27,136,656,Escalator
65,100,616,58,Entrance
65,13,651,40,Lobby
65,135,176,20,Entrance
65,127,69,98,Entrance
65,105,288,377,Escalator
65,140,7,401,Escalator
66,1,1092,550,Exit
66,2,1075,441,Exit
66,3,480,303,Entrance
66,5,736,469,Exit
66,6,802,263,Lobby
66,7,516,221,Entrance
66,8,1258,217,Lobby
66,10,488,104,Entrance
66,11,281,20,Entrance
66,12,751,125,Lobby
66,14,795,561,Exit
66,15,590,77,Entrance
66,16,545,74,Entrance
66,17,1129,64,Lobby
66,19,407,317,Entrance
66,20,631,246,Entrance
66,22,1157,99,Lobby
66,23,780,64,Lobby
66,28,682,183,Lobby
66,29,1105,68,Lobby
66,36,934,67,Lobby
66,38,246,369,Escalator
66,32,1166,357,Lobby
66,4,147,521,Escalator
66,40,1206,240,Lobby
66,34,405,240,Entrance
66,9,803,56,Lobby
66,33,1188,169,Lobby
66,94,705,635,Exit
66,95,904,36,Lobby
66,27,137,657,Escalator
66,100,616,59,Entrance
66,13,651,39,Lobby
66,135,176,20,Entrance
66,127,70,98,Entrance
66,105,290,376,Escalator
66,140,7,400,Escalator
67,1,1095,551,Exit
67,2,1077,445,Exit
67,3,480,299,Entrance
67,5,734,467,Exit
67,7,515,217,Entrance
67,8,1260,221,Lobby
67,10,487,102,Entrance
67,12,752,127,Lobby
67,14,792,571,Exit
67,15,591,76,Entrance
67,16,545,73,Entrance
67,17,1130,65,Lobby
67,19,407,319,Entrance
67,20,631,249,Entrance
67,22,1157,100,Lobby
67,23,781,63,Lobby
67,28,683,183,Lobby
67,29,1106,68,Lobby
67,36,934,67,Lobby
67,38,246,369,Escalator
67,32,1163,356,Lobby
67,4,146,524,Escalator
67,40,1207,243,Lobby
67,34,405,242,Entrance
67,9,804,55,Lobby
67,33,1189,171,Lobby
67,94,704,632,Exit
67,95,903,36,Lobby
67,27,138,659,Escalator
67,100,615,59,Entrance
67,13,652,38,Lobby
67,135,175,20,Entrance
67,127,73,97,Entrance
67,105,290,376,Escalator
67,140,8,393,Escalator
68,1,1097,553,Exit
68,3,481,297,Entrance
68,5,734,466,Exit
68,7,514,214,Entrance
68,8,1261,224,Lobby
68,10,488,101,Entrance
68,12,752,129,Lobby
68,14,788,574,Exit
68,15,591,76,Entrance
68,16,546,73,Entrance
68,19,407,321,Entrance
68,20,631,251,Entrance
68,22,1156,101,Lobby
68,23,781,62,Lobby
68,28,683,184,Lobby
68,29,1107,68,Lobby
68,36,934,67,Lobby
68,38,246,369,Escalator
68,32,1161,354,Lobby
68,4,144,525,Escalator
68,40,1208,244,Lobby
68,34,405,243,Entrance
68,9,804,53,Lobby
68,33,1190,172,Lobby
68,94,703,630,Exit
68,95,902,36,Lobby
68,27,139,660,Escalator
68,100,615,60,Entrance
68,13,652,37,Lobby
68,135,175,20,Entrance
68,127,74,97,Entrance
68,105,290,376,Escalator
68,140,8,389,Escalator
69,1,1099,557,Exit
69,3,481,294,Entrance
69,5,733,464,Exit
69,7,514,212,Entrance
69,8,1261,227,Lobby
69,10,488,100,Entrance
69,12,752,130,Lobby
69,14,786,576,Exit
69,15,591,76,Entrance
69,16,546,73,Entrance
69,19,406,322,Entrance
69,20,631,252,Entrance
69,22,1157,101,Lobby
69,23,781,62,Lobby
69,28,683,186,Lobby
69,29,1108,68,Lobby
69,36,934,67,Lobby
69,38,246,368,Escalator
69,32,1159,351,Lobby
69,4,142,525,Escalator
69,40,1208,244,Lobby
69,34,405,243,Entrance
69,9,804,51,Lobby
69,33,1190,173,Lobby
69,94,702,628,Exit
69,95,902,35,Lobby
69,27,139,660,Escalator
69,100,615,60,Entrance
69,13,652,36,Lobby
69,135,175,20,Entrance
69,127,74,97,Entrance
69,105,290,378,Escalator
69,140,9,388,Escalator
69,149,812,698,Exit
69,44,282,386,Escalator
69,17,1131,65,Lobby
70,1,1101,562,Exit
70,2,1083,452,Exit
70,3,481,293,Entrance
70,5,733,461,Exit
70,6,801,252,Lobby
70,7,513,211,Entrance
70,8,1262,232,Lobby
70,10,489,98,Entrance
70,12,752,132,Lobby
70,14,784,577,Exit
70,15,591,75,Entrance
70,16,546,73,Entrance
70,19,406,323,Entrance
70,20,632,253,Entrance
70,22,1158,102,Lobby
70,23,781,62,Lobby
70,28,683,189,Lobby
70,29,1109,68,Lobby
70,36,934,67,Lobby
70,38,246,368,Escalator
70,32,1157,347,Lobby
70,4,140,526,Escalator
70,40,1209,245,Lobby
70,34,405,244,Entrance
70,9,804,48,Lobby
70,33,1190,174,Lobby
70,94,701,627,Exit
70,95,901,35,Lobby
70,27,140,661,Escalator
70,100,615,61,Entrance
70,13,653,36,Lobby
70,135,175,20,Entrance
70,127,75,96,Entrance
70,105,290,379,Escalator
70,140,12,388,Escalator
70,149,813,696,Exit
70,44,282,386,Escalator
70,17,1131,65,Lobby
70,21,74,113,Entrance
71,1,1102,565,Exit
71,3,481,293,Entrance
71,5,732,460,Exit
71,6,801,251,Lobby
71,7,513,210,Entrance
71,8,1262,234,Lobby
71,10,489,98,Entrance
71,12,752,133,Lobby
71,14,783,578,Exit
71,15,591,75,Entrance
71,16,546,73,Entrance
71,19,406,323,Entrance
71,20,632,254,Entrance
71,22,1158,102,Lobby
71,23,781,62,Lobby
71,28,683,190,Lobby
71,29,1109,68,Lobby
71,36,934,67,Lobby
71,38,246,368,Escalator
71,32,1157,346,Lobby
71,4,139,526,Escalator
71,40,1209,245,Lobby
71,34,405,244,Entrance
71,9,804,47,Lobby
71,33,1190,174,Lobby
71,94,701,626,Exit
71,95,901,35,Lobby
71,27,140,661,Escalator
71,100,615,61,Entrance
71,13,653,35,Lobby
71,135,175,20,Entrance
71,127,75,95,Entrance
71,105,290,380,Escalator
71,140,13,388,Escalator
71,149,814,695,Exit
71,152,1083,451,Exit
71,44,282,386,Escalator
71,17,1131,65,Lobby
71,154,9,385,Escalator
71,21,75,113,Entrance
72,1,1104,574,Exit
72,2,1087,455,Exit
72,3,480,290,Entrance
72,5,732,450,Exit
72,7,512,209,Entrance
72,8,1263,238,Lobby
72,10,488,94,Entrance
72,12,753,135,Lobby
72,14,779,579,Exit
72,15,591,75,Entrance
72,16,546,72,Entrance
72,19,406,322,Entrance
72,20,633,254,Entrance
72,22,1158,103,Lobby
72,23,781,59,Lobby
72,28,683,193,Lobby
72,29,1111,67,Lobby
72,36,934,67,Lobby
72,38,246,368,Escalator
72,32,1155,341,Lobby
72,4,137,534,Escalator
72,40,1212,245,Lobby
72,34,406,245,Entrance
72,9,804,44,Lobby
72,33,1191,176,Lobby
72,94,699,620,Exit
72,95,899,35,Lobby
72,27,140,662,Escalator
72,100,616,61,Entrance
72,13,654,35,Lobby
72,135,175,20,Entrance
72,127,79,96,Entrance
72,140,17,391,Escalator
72,149,815,690,Exit
72,44,282,385,Escalator
72,17,1132,65,Lobby
72,21,76,114,Entrance
73,1,1104,579,Exit
73,2,1090,457,Exit
73,3,480,288,Entrance
73,5,732,443,Exit
73,7,511,208,Entrance
73,8,1263,241,Lobby
73,10,488,91,Entrance
73,12,754,135,Lobby
73,14,776,580,Exit
73,15,591,75,Entrance
73,16,546,72,Entrance
73,19,406,324,Entrance
73,20,633,254,Entrance
73,22,1158,104,Lobby
73,23,781,58,Lobby
73,28,684,195,Lobby
73,29,1111,67,Lobby
73,36,934,67,Lobby
73,38,246,367,Escalator
73,32,1154,337,Lobby
73,4,135,540,Escalator
73,40,1214,245,Lobby
73,34,406,246,Entrance
73,9,804,43,Lobby
73,33,1192,179,Lobby
73,94,699,615,Exit
73,95,897,35,Lobby
73,27,141,663,Escalator
73,100,616,62,Entrance
73,13,654,34,Lobby
73,135,175,20,Entrance
73,127,84,100,Entrance
73,140,20,393,Escalator
73,149,815,688,Exit
73,44,282,385,Escalator
73,17,1133,65,Lobby
73,21,78,114,Entrance
73,158,1266,147,Lobby
73,6,800,249,Lobby
74,1,1105,585,Exit
74,3,481,285,Entrance
74,5,731,439,Exit
74,7,511,208,Entrance
74,8,1264,242,Lobby
74,10,489,90,Entrance
74,12,755,136,Lobby
74,14,773,581,Exit
74,15,590,75,Entrance
74,16,546,72,Entrance
74,19,406,326,Entrance
74,20,633,254,Entrance
74,22,1159,104,Lobby
74,23,780,57,Lobby
74,28,684,197,Lobby
74,29,1111,68,Lobby
74,36,934,67,Lobby
74,38,244,365,Escalator
74,32,1152,334,Lobby
74,4,134,545,Escalator
74,40,1216,246,Lobby
74,34,406,248,Entrance
74,9,804,42,Lobby
74,33,1192,182,Lobby
74,94,698,610,Exit
74,95,896,36,Lobby
74,27,142,665,Escalator
74,100,616,63,Entrance
74,13,655,34,Lobby
74,127,82,108,Entrance
74,140,21,395,Escalator
74,149,815,686,Exit
74,44,282,385,Escalator
74,17,1133,66,Lobby
74,21,76,115,Entrance
74,158,1267,147,Lobby
74,159,472,702,Escalator
74,6,800,249,Lobby
74,152,1091,461,Exit
75,1,1106,589,Exit
75,2,1092,466,Exit
75,3,481,283,Entrance
75,5,731,436,Exit
75,7,511,207,Entrance
75,8,1264,243,Lobby
75,10,489,89,Entrance
75,12,755,136,Lobby
75,14,771,582,Exit
75,15,590,75,Entrance
75,16,546,72,Entrance
75,19,406,329,Entrance
75,20,632,254,Entrance
75,22,1160,104,Lobby
75,23,780,56,Lobby
75,28,684,198,Lobby
75,29,1113,68,Lobby
75,36,934,67,Lobby
75,38,244,365,Escalator
75,32,1150,332,Lobby
75,4,133,549,Escalator
75,40,1217,249,Lobby
75,34,406,250,Entrance
75,9,803,42,Lobby
75,33,1192,186,Lobby
75,94,698,603,Exit
75,95,895,36,Lobby
75,27,142,667,Escalator
75,100,617,65,Entrance
75,13,655,34,Lobby
75,127,80,112,Entrance
75,140,22,398,Escalator
75,149,814,684,Exit
75,44,283,385,Escalator
75,17,1133,67,Lobby
75,21,74,115,Entrance
75,158,1267,149,Lobby
75,159,471,700,Escalator
75,6,800,248,Lobby
75,135,174,20,Entrance
76,1,1109,590,Exit
76,2,1094,470,Exit
76,3,481,282,Entrance
76,5,731,434,Exit
76,7,510,206,Entrance
76,8,1265,244,Lobby
76,10,489,88,Entrance
76,12,755,137,Lobby
76,14,769,585,Exit
76,15,590,75,Entrance
76,16,546,72,Entrance
76,19,406,330,Entrance
76,20,632,256,Entrance
76,22,1160,105,Lobby
76,23,779,53,Lobby
76,28,684,198,Lobby
76,29,1113,69,Lobby
76,36,934,66,Lobby
76,38,245,366,Escalator
76,32,1148,330,Lobby
76,4,133,552,Escalator
76,40,1218,251,Lobby
76,34,406,252,Entrance
76,9,802,42,Lobby
76,33,1193,187,Lobby
76,94,698,598,Exit
76,95,895,36,Lobby
76,27,142,667,Escalator
76,100,617,66,Entrance
76,13,656,33,Lobby
76,127,79,113,Entrance
76,140,22,402,Escalator
76,149,813,681,Exit
76,44,285,384,Escalator
76,17,1134,66,Lobby
76,21,74,115,Entrance
76,158,1266,151,Lobby
76,159,470,698,Escalator
76,6,800,247,Lobby
76,135,174,21,Entrance
77,1,1111,593,Exit
77,2,1097,477,Exit
77,3,482,278,Entrance
77,5,730,434,Exit
77,7,511,204,Entrance
77,8,1265,247,Lobby
77,10,490,87,Entrance
77,12,755,139,Lobby
77,14,760,591,Exit
77,15,590,75,Entrance
77,16,546,72,Entrance
77,19,406,334,Entrance
77,20,632,259,Entrance
77,22,1160,105,Lobby
77,23,778,51,Lobby
77,28,684,199,Lobby
77,29,1114,71,Lobby
77,36,934,66,Lobby
77,38,244,365,Escalator
77,32,1143,329,Lobby
77,4,132,557,Escalator
77,40,1218,256,Lobby
77,34,405,254,Entrance
77,9,801,41,Lobby
77,33,1193,190,Lobby
77,94,696,592,Exit
77,95,896,35,Lobby
77,27,143,668,Escalator
77,100,618,67,Entrance
77,13,656,32,Lobby
77,140,22,403,Escalator
77,149,812,677,Exit
77,44,284,384,Escalator
77,17,1136,68,Lobby
77,21,74,115,Entrance
77,158,1266,154,Lobby
77,159,471,695,Escalator
77,6,800,244,Lobby
77,135,174,22,Entrance
78,2,1098,482,Exit
78,3,483,274,Entrance
78,5,730,432,Exit
78,7,511,201,Entrance
78,8,1266,249,Lobby
78,10,490,86,Entrance
78,12,755,140,Lobby
78,14,755,595,Exit
78,15,590,75,Entrance
78,16,546,72,Entrance
78,19,407,338,Entrance
78,20,632,262,Entrance
78,22,1161,107,Lobby
78,23,778,50,Lobby
78,28,684,200,Lobby
78,29,1114,72,Lobby
78,36,934,66,Lobby
78,38,243,365,Escalator
78,32,1139,328,Lobby
78,4,128,560,Escalator
78,40,1219,257,Lobby
78,34,404,256,Entrance
78,9,800,41,Lobby
78,33,1193,192,Lobby
78,94,695,589,Exit
78,95,896,35,Lobby
78,27,143,669,Escalator
78,100,619,68,Entrance
78,13,657,31,Lobby
78,140,22,402,Escalator
78,149,811,674,Exit
78,44,283,384,Escalator
78,17,1137,68,Lobby
78,21,74,115,Entrance
78,158,1266,155,Lobby
78,159,472,693,Escalator
78,135,174,22,Entrance
78,167,99,71,Entrance
78,11,305,15,Entrance
79,1,1114,596,Exit
79,2,1099,486,Exit
79,3,483,272,Entrance
79,5,731,430,Exit
79,7,511,198,Entrance
79,8,1266,250,Lobby
79,10,490,86,Entrance
79,12,754,143,Lobby
79,14,752,598,Exit
79,15,590,75,Entrance
79,16,546,72,Entrance
79,19,407,340,Entrance
79,20,633,265,Entrance
79,22,1161,109,Lobby
79,23,777,49,Lobby
79,28,684,200,Lobby
79,29,1114,73,Lobby
79,36,934,66,Lobby
79,38,245,367,Escalator
79,32,1137,327,Lobby
79,4,127,562,Escalator
79,40,1220,259,Lobby
79,34,403,257,Entrance
79,9,800,41,Lobby
79,33,1193,194,Lobby
79,94,695,588,Exit
79,95,896,35,Lobby
79,27,142,670,Escalator
79,100,620,69,Entrance
79,13,656,31,Lobby
79,140,22,400,Escalator
79,149,811,672,Exit
79,44,283,384,Escalator
79,17,1138,68,Lobby
79,21,74,115,Entrance
79,158,1266,159,Lobby
79,159,472,691,Escalator
79,6,800,239,Lobby
79,135,173,22,Entrance
79,167,100,70,Entrance
80,3,483,270,Entrance
80,5,730,430,Exit
80,7,511,196,Entrance
80,8,1266,250,Lobby
80,10,489,86,Entrance
80,12,754,144,Lobby
80,14,752,601,Exit
80,15,589,75,Entrance
80,16,546,72,Entrance
80,19,407,341,Entrance
80,20,633,267,Entrance
80,22,1161,111,Lobby
80,23,777,49,Lobby
80,28,684,200,Lobby
80,29,1114,74,Lobby
80,36,934,66,Lobby
80,38,245,367,Escalator
80,32,1135,327,Lobby
80,4,126,564,Escalator
80,40,1222,262,Lobby
80,34,402,258,Entrance
80,9,799,41,Lobby
80,33,1193,194,Lobby
80,94,695,588,Exit
80,95,895,35,Lobby
80,27,143,671,Escalator
80,100,620,69,Entrance
80,140,22,400,Escalator
80,149,811,669,Exit
80,44,282,384,Escalator
80,17,1139,69,Lobby
80,21,74,115,Entrance
80,158,1266,160,Lobby
80,159,473,689,Escalator
80,135,173,23,Entrance
80,167,103,69,Entrance
81,3,483,268,Entrance
81,5,731,429,Exit
81,7,510,193,Entrance
81,8,1266,251,Lobby
81,10,489,85,Entrance
81,12,754,146,Lobby
81,14,752,602,Exit
81,15,589,75,Entrance
81,16,546,72,Entrance
81,19,407,342,Entrance
81,20,632,269,Entrance
81,22,1161,113,Lobby
81,23,776,49,Lobby
81,28,683,201,Lobby
81,29,1115,74,Lobby
81,36,934,66,Lobby
81,38,245,367,Escalator
81,32,1134,324,Lobby
81,4,124,565,Escalator
81,40,1224,263,Lobby
81,34,402,259,Entrance
81,9,799,41,Lobby
81,33,1193,195,Lobby
81,94,694,586,Exit
81,95,895,35,Lobby
81,27,143,672,Escalator
81,100,621,70,Entrance
81,140,22,399,Escalator
81,149,812,667,Exit
81,44,282,384,Escalator
81,17,1140,68,Lobby
81,21,74,115,Entrance
81,158,1266,161,Lobby
81,159,473,688,Escalator
81,135,173,23,Entrance
81,167,104,68,Entrance
82,1,1118,608,Exit
82,2,1108,493,Exit
82,3,483,267,Entrance
82,5,731,426,Exit
82,7,509,191,Entrance
82,8,1266,255,Lobby
82,10,490,83,Entrance
82,12,754,149,Lobby
82,14,750,605,Exit
82,15,589,75,Entrance
82,16,546,72,Entrance
82,19,406,342,Entrance
82,20,630,271,Entrance
82,22,1161,115,Lobby
82,23,775,49,Lobby
82,28,683,204,Lobby
82,29,1117,74,Lobby
82,36,934,66,Lobby
82,38,245,367,Escalator
82,32,1131,323,Lobby
82,4,121,568,Escalator
82,40,1226,264,Lobby
82,34,402,261,Entrance
82,9,798,40,Lobby
82,33,1193,196,Lobby
82,94,692,583,Exit
82,95,894,35,Lobby
82,27,145,673,Escalator
82,100,621,70,Entrance
82,140,22,400,Escalator
82,149,814,664,Exit
82,44,284,385,Escalator
82,17,1144,65,Lobby
82,21,74,114,Entrance
82,158,1266,161,Lobby
82,159,475,685,Escalator
82,167,105,67,Entrance
82,13,658,31,Lobby
83,1,1118,612,Exit
83,2,1110,494,Exit
83,3,483,266,Entrance
83,5,731,424,Exit
83,7,509,190,Entrance
83,8,1266,256,Lobby
83,10,490,82,Entrance
83,12,754,150,Lobby
83,14,750,605,Exit
83,15,588,75,Entrance
83,16,546,72,Entrance
83,19,406,343,Entrance
83,20,630,272,Entrance
83,22,1161,115,Lobby
83,23,775,50,Lobby
83,28,683,206,Lobby
83,29,1117,74,Lobby
83,36,934,66,Lobby
83,38,245,367,Escalator
83,32,1130,323,Lobby
83,4,120,569,Escalator
83,40,1226,264,Lobby
83,34,402,262,Entrance
83,9,798,39,Lobby
83,33,1193,196,Lobby
83,94,692,582,Exit
83,95,894,35,Lobby
83,27,146,673,Escalator
83,100,622,70,Entrance
83,140,22,400,Escalator
83,149,815,663,Exit
83,44,284,385,Escalator
83,17,1146,63,Lobby
83,21,74,114,Entrance
83,158,1266,161,Lobby
83,159,475,683,Escalator
83,167,105,67,Entrance
83,13,658,31,Lobby
84,1,1120,619,Exit
84,3,483,265,Entrance
84,5,731,421,Exit
84,7,508,189,Entrance
84,8,1267,260,Lobby
84,10,490,79,Entrance
84,12,754,152,Lobby
84,14,746,606,Exit
84,15,588,75,Entrance
84,16,546,72,Entrance
84,19,405,344,Entrance
84,20,629,273,Entrance
84,22,1160,117,Lobby
84,23,774,49,Lobby
84,28,683,209,Lobby
84,29,1119,74,Lobby
84,36,934,67,Lobby
84,38,245,368,Escalator
84,32,1129,319,Lobby
84,4,118,572,Escalator
84,40,1227,265,Lobby
84,34,401,265,Entrance
84,9,797,37,Lobby
84,33,1194,196,Lobby
84,94,690,579,Exit
84,95,893,35,Lobby
84,27,147,675,Escalator
84,100,622,72,Entrance
84,140,23,406,Escalator
84,149,815,661,Exit
84,44,284,385,Escalator
84,17,1148,63,Lobby
84,21,74,114,Entrance
84,158,1266,162,Lobby
84,159,478,680,Escalator
84,6,801,231,Lobby
84,167,108,67,Entrance
84,135,171,25,Entrance
85,1,1122,624,Exit
85,2,1115,501,Exit
85,3,483,265,Entrance
85,5,731,418,Exit
85,7,507,189,Entrance
85,8,1268,262,Lobby
85,10,490,77,Entrance
85,12,754,152,Lobby
85,14,743,607,Exit
85,15,588,75,Entrance
85,16,546,72,Entrance
85,20,628,274,Entrance
85,22,1160,118,Lobby
85,23,774,49,Lobby
85,28,682,211,Lobby
85,29,1120,75,Lobby
85,36,934,67,Lobby
85,38,245,368,Escalator
85,32,1129,315,Lobby
85,4,117,575,Escalator
85,40,1228,266,Lobby
85,34,401,267,Entrance
85,9,796,36,Lobby
85,33,1195,197,Lobby
85,94,689,575,Exit
85,95,893,35,Lobby
85,27,147,675,Escalator
85,100,623,72,Entrance
85,140,24,412,Escalator
85,149,816,659,Exit
85,44,282,385,Escalator
85,17,1150,61,Lobby
85,21,74,114,Entrance
85,158,1266,163,Lobby
85,159,479,677,Escalator
85,6,801,230,Lobby
85,167,111,66,Entrance
85,176,404,346,Entrance
85,135,171,24,Entrance
86,1,1123,630,Exit
86,2,1118,507,Exit
86,3,483,264,Entrance
86,5,732,413,Exit
86,7,507,189,Entrance
86,8,1268,263,Lobby
86,10,489,76,Entrance
86,12,754,152,Lobby
86,14,741,609,Exit
86,15,588,75,Entrance
86,16,546,72,Entrance
86,19,403,348,Entrance
86,20,628,274,Entrance
86,22,1160,118,Lobby
86,23,774,48,Lobby
86,28,681,212,Lobby
86,29,1120,76,Lobby
86,36,934,67,Lobby
86,38,245,368,Escalator
86,32,1129,312,Lobby
86,4,116,578,Escalator
86,40,1229,267,Lobby
86,34,402,268,Entrance
86,9,796,35,Lobby
86,33,1196,197,Lobby
86,94,689,570,Exit
86,95,893,35,Lobby
86,27,148,676,Escalator
86,100,623,73,Entrance
86,140,25,414,Escalator
86,149,816,657,Exit
86,44,281,385,Escalator
86,17,1151,60,Lobby
86,21,74,114,Entrance
86,159,477,675,Escalator
86,6,801,230,Lobby
86,167,115,66,Entrance
86,135,170,25,Entrance
87,1,1126,636,Exit
87,2,1120,517,Exit
87,3,482,261,Entrance
87,5,731,407,Exit
87,7,507,187,Entrance
87,10,489,75,Entrance
87,12,754,152,Lobby
87,14,738,617,Exit
87,15,587,75,Entrance
87,16,546,72,Entrance
87,19,402,352,Entrance
87,20,628,276,Entrance
87,23,774,46,Lobby
87,28,681,216,Lobby
87,29,1121,77,Lobby
87,36,934,67,Lobby
87,38,244,368,Escalator
87,32,1128,309,Lobby
87,4,115,585,Escalator
87,40,1231,272,Lobby
87,34,402,271,Entrance
87,9,795,36,Lobby
87,33,1197,201,Lobby
87,94,688,561,Exit
87,95,892,35,Lobby
87,27,148,679,Escalator
87,100,623,74,Entrance
87,140,27,416,Escalator
87,149,818,654,Exit
87,44,281,385,Escalator
87,17,1151,60,Lobby
87,21,74,114,Entrance
87,159,474,672,Escalator
87,6,801,229,Lobby
87,167,121,67,Entrance
88,1,1128,639,Exit
88,2,1121,521,Exit
88,3,482,257,Entrance
88,5,731,403,Exit
88,7,506,185,Entrance
88,10,488,74,Entrance
88,12,755,153,Lobby
88,14,735,624,Exit
88,15,587,75,Entrance
88,16,545,72,Entrance
88,19,401,354,Entrance
88,20,628,278,Entrance
88,23,773,44,Lobby
88,28,680,218,Lobby
88,29,1122,77,Lobby
88,36,934,67,Lobby
88,38,244,368,Escalator
88,32,1127,306,Lobby
88,4,115,589,Escalator
88,40,1232,277,Lobby
88,34,401,271,Entrance
88,33,1197,204,Lobby
88,94,688,556,Exit
88,95,892,35,Lobby
88,27,147,680,Escalator
88,100,623,76,Entrance
88,140,29,418,Escalator
88,149,820,651,Exit
88,44,281,385,Escalator
88,21,74,114,Entrance
88,159,474,671,Escalator
88,6,801,228,Lobby
88,167,123,68,Entrance
89,1,1130,641,Exit
89,2,1123,525,Exit
89,3,481,254,Entrance
89,5,730,402,Exit
89,7,505,184,Entrance
89,10,488,74,Entrance
89,12,755,156,Lobby
89,14,734,630,Exit
89,15,587,75,Entrance
89,16,545,73,Entrance
89,19,400,357,Entrance
89,20,628,281,Entrance
89,23,774,43,Lobby
89,28,679,219,Lobby
89,29,1122,78,Lobby
89,36,933,67,Lobby
89,38,244,368,Escalator
89,32,1127,305,Lobby
89,4,115,595,Escalator
89,40,1233,280,Lobby
89,34,401,273,Entrance
89,33,1198,207,Lobby
89,94,688,553,Exit
89,95,891,35,Lobby
89,27,147,680,Escalator
89,100,623,79,Entrance
89,140,30,421,Escalator
89,149,821,647,Exit
89,44,281,384,Escalator
89,21,73,115,Entrance
89,159,474,669,Escalator
89,6,802,227,Lobby
89,167,126,67,Entrance
89,135,169,25,Entrance
90,1,1133,643,Exit
90,2,1124,529,Exit
90,3,481,252,Entrance
90,5,730,401,Exit
90,7,504,183,Entrance
90,10,487,74,Entrance
90,12,755,158,Lobby
90,14,733,635,Exit
90,15,586,75,Entrance
90,16,545,73,Entrance
90,19,400,359,Entrance
90,20,628,283,Entrance
90,23,773,42,Lobby
90,28,679,220,Lobby
90,29,1122,78,Lobby
90,36,933,67,Lobby
90,38,244,368,Escalator
90,32,1126,304,Lobby
90,4,115,601,Escalator
90,40,1234,283,Lobby
90,34,401,275,Entrance
90,33,1199,208,Lobby
90,94,689,551,Exit
90,95,891,35,Lobby
90,27,148,681,Escalator
90,100,623,81,Entrance
90,140,31,422,Escalator
90,149,821,642,Exit
90,44,281,384,Escalator
90,21,73,115,Entrance
90,159,475,668,Escalator
90,6,803,226,Lobby
90,167,128,67,Entrance
90,135,168,25,Entrance
90,158,1265,166,Lobby
90,8,1270,265,Lobby
91,1,1135,643,Exit
91,2,1126,533,Exit
91,3,480,249,Entrance
91,5,730,401,Exit
91,7,503,182,Entrance
91,10,487,74,Entrance
91,12,756,159,Lobby
91,14,733,638,Exit
91,15,586,75,Entrance
91,16,545,73,Entrance
91,19,399,362,Escalator
91,20,628,286,Entrance
91,28,678,220,Lobby
91,29,1123,78,Lobby
91,36,933,67,Lobby
91,38,244,368,Escalator
91,32,1125,303,Lobby
91,4,114,604,Escalator
91,40,1234,286,Lobby
91,34,401,277,Entrance
91,33,1199,211,Lobby
91,94,689,549,Exit
91,95,890,35,Lobby
91,27,148,681,Escalator
91,100,623,82,Entrance
91,140,32,423,Escalator
91,149,821,635,Exit
91,44,281,384,Escalator
91,21,73,115,Entrance
